INFO: Pandarallel will run on 20 workers.
INFO: Pandarallel will use Memory file system to transfer data between the main process and workers.
Start MUSCLE5 MSA
MUSCLE encountered an error:

muscle 5.2.linux64 [6c6011]  396Gb RAM, 48 cores
19:58 22.1Gb   58.8% Calc posteriors
19:59 22.1Gb   58.9% Calc posteriors
20:00 22.1Gb   58.9% Calc posteriors
20:01 22.2Gb   59.0% Calc posteriors
20:02 22.2Gb   59.0% Calc posteriors
20:03 22.2Gb   59.1% Calc posteriors
20:04 22.2Gb   59.1% Calc posteriors
20:05 22.2Gb   59.2% Calc posteriors
20:06 22.2Gb   59.2% Calc posteriors
20:07 22.2Gb   59.3% Calc posteriors
20:08 22.2Gb   59.3% Calc posteriors
20:09 22.2Gb   59.4% Calc posteriors
20:10 22.2Gb   59.4% Calc posteriors
20:11 22.2Gb   59.5% Calc posteriors
20:12 22.2Gb   59.5% Calc posteriors
20:13 22.2Gb   59.6% Calc posteriors
20:14 22.2Gb   59.6% Calc posteriors
20:15 22.3Gb   59.7% Calc posteriors
20:16 22.3Gb   59.7% Calc posteriors
20:17 22.3Gb   59.8% Calc posteriors
20:18 22.3Gb   59.8% Calc posteriors
20:19 22.3Gb   59.9% Calc posteriors
20:20 22.3Gb   59.9% Calc posteriors
20:21 22.3Gb   60.0% Calc posteriors
20:22 22.3Gb   60.0% Calc posteriors
20:23 22.3Gb   60.1% Calc posteriors
20:24 22.3Gb   60.1% Calc posteriors
20:25 22.3Gb   60.2% Calc posteriors
20:26 22.3Gb   60.2% Calc posteriors
20:27 22.4Gb   60.3% Calc posteriors
20:28 22.5Gb   60.3% Calc posteriors
20:29 22.6Gb   60.4% Calc posteriors
20:30 22.6Gb   60.4% Calc posteriors
20:31 22.6Gb   60.5% Calc posteriors
20:32 22.6Gb   60.5% Calc posteriors
20:33 22.6Gb   60.6% Calc posteriors
20:34 22.6Gb   60.6% Calc posteriors
20:35 22.6Gb   60.7% Calc posteriors
20:36 22.6Gb   60.7% Calc posteriors
20:37 22.6Gb   60.8% Calc posteriors
20:38 22.6Gb   60.8% Calc posteriors
20:39 22.6Gb   60.9% Calc posteriors
20:40 22.7Gb   60.9% Calc posteriors
20:41 22.7Gb   61.0% Calc posteriors
20:42 22.7Gb   61.0% Calc posteriors
20:43 22.8Gb   61.1% Calc posteriors
20:44 22.8Gb   61.1% Calc posteriors
20:45 22.8Gb   61.2% Calc posteriors
20:46 22.8Gb   61.2% Calc posteriors
20:47 22.8Gb   61.3% Calc posteriors
20:48 22.8Gb   61.3% Calc posteriors
20:49 22.8Gb   61.4% Calc posteriors
20:50 22.8Gb   61.4% Calc posteriors
20:51 22.8Gb   61.5% Calc posteriors
20:52 22.8Gb   61.5% Calc posteriors
20:53 22.8Gb   61.6% Calc posteriors
20:54 22.8Gb   61.6% Calc posteriors
20:55 22.8Gb   61.7% Calc posteriors
20:56 22.8Gb   61.7% Calc posteriors
20:57 22.8Gb   61.8% Calc posteriors
20:58 22.9Gb   61.8% Calc posteriors
20:59 23.0Gb   61.9% Calc posteriors
21:00 23.1Gb   61.9% Calc posteriors
21:01 23.1Gb   62.0% Calc posteriors
21:02 23.1Gb   62.0% Calc posteriors
21:03 23.3Gb   62.1% Calc posteriors
21:04 23.3Gb   62.1% Calc posteriors
21:05 23.3Gb   62.2% Calc posteriors
21:06 23.3Gb   62.2% Calc posteriors
21:07 23.3Gb   62.3% Calc posteriors
21:08 23.4Gb   62.3% Calc posteriors
21:09 23.4Gb   62.4% Calc posteriors
21:10 23.4Gb   62.4% Calc posteriors
21:11 23.4Gb   62.5% Calc posteriors
21:12 23.4Gb   62.5% Calc posteriors
21:13 23.4Gb   62.6% Calc posteriors
21:14 23.4Gb   62.6% Calc posteriors
21:15 23.5Gb   62.7% Calc posteriors
21:16 23.5Gb   62.7% Calc posteriors
21:17 23.5Gb   62.8% Calc posteriors
21:18 23.5Gb   62.8% Calc posteriors
21:19 23.5Gb   62.9% Calc posteriors
21:20 23.5Gb   62.9% Calc posteriors
21:21 23.5Gb   63.0% Calc posteriors
21:22 23.5Gb   63.0% Calc posteriors
21:23 23.5Gb   63.1% Calc posteriors
21:24 23.5Gb   63.1% Calc posteriors
21:25 23.5Gb   63.2% Calc posteriors
21:26 23.5Gb   63.3% Calc posteriors
21:27 23.5Gb   63.3% Calc posteriors
21:28 23.5Gb   63.4% Calc posteriors
21:29 23.7Gb   63.4% Calc posteriors
21:30 23.7Gb   63.5% Calc posteriors
21:31 23.7Gb   63.5% Calc posteriors
21:32 23.7Gb   63.6% Calc posteriors
21:33 23.7Gb   63.6% Calc posteriors
21:34 23.7Gb   63.7% Calc posteriors
21:35 23.7Gb   63.7% Calc posteriors
21:36 23.7Gb   63.8% Calc posteriors
21:37 23.7Gb   63.8% Calc posteriors
21:38 23.7Gb   63.9% Calc posteriors
21:39 23.7Gb   63.9% Calc posteriors
21:40 23.7Gb   64.0% Calc posteriors
21:41 23.7Gb   64.0% Calc posteriors
21:42 23.7Gb   64.1% Calc posteriors
21:43 23.7Gb   64.1% Calc posteriors
21:44 23.7Gb   64.2% Calc posteriors
21:45 23.8Gb   64.2% Calc posteriors
21:46 23.9Gb   64.3% Calc posteriors
21:47 23.9Gb   64.3% Calc posteriors
21:48 23.9Gb   64.4% Calc posteriors
21:49 23.9Gb   64.4% Calc posteriors
21:50 24.0Gb   64.5% Calc posteriors
21:51 24.0Gb   64.5% Calc posteriors
21:52 24.0Gb   64.6% Calc posteriors
21:53 24.0Gb   64.6% Calc posteriors
21:54 24.0Gb   64.7% Calc posteriors
21:55 24.0Gb   64.7% Calc posteriors
21:56 24.0Gb   64.8% Calc posteriors
21:57 24.0Gb   64.8% Calc posteriors
21:58 24.1Gb   64.9% Calc posteriors
21:59 24.2Gb   64.9% Calc posteriors
22:00 24.2Gb   65.0% Calc posteriors
22:01 24.2Gb   65.0% Calc posteriors
22:02 24.2Gb   65.1% Calc posteriors
22:03 24.2Gb   65.1% Calc posteriors
22:04 24.2Gb   65.2% Calc posteriors
22:05 24.2Gb   65.2% Calc posteriors
22:06 24.2Gb   65.3% Calc posteriors
22:07 24.2Gb   65.3% Calc posteriors
22:08 24.2Gb   65.4% Calc posteriors
22:09 24.2Gb   65.4% Calc posteriors
22:10 24.2Gb   65.5% Calc posteriors
22:11 24.2Gb   65.5% Calc posteriors
22:12 24.2Gb   65.6% Calc posteriors
22:13 24.2Gb   65.6% Calc posteriors
22:14 24.2Gb   65.7% Calc posteriors
22:15 24.2Gb   65.7% Calc posteriors
22:16 24.3Gb   65.8% Calc posteriors
22:17 24.3Gb   65.8% Calc posteriors
22:18 24.3Gb   65.9% Calc posteriors
22:19 24.3Gb   65.9% Calc posteriors
22:20 24.3Gb   66.0% Calc posteriors
22:21 24.4Gb   66.0% Calc posteriors
22:22 24.5Gb   66.1% Calc posteriors
22:23 24.5Gb   66.1% Calc posteriors
22:24 24.5Gb   66.2% Calc posteriors
22:25 24.7Gb   66.2% Calc posteriors
22:26 24.7Gb   66.3% Calc posteriors
22:27 24.7Gb   66.3% Calc posteriors
22:28 24.7Gb   66.4% Calc posteriors
22:29 24.7Gb   66.4% Calc posteriors
22:30 24.7Gb   66.5% Calc posteriors
22:31 24.7Gb   66.5% Calc posteriors
22:32 24.7Gb   66.6% Calc posteriors
22:33 24.7Gb   66.6% Calc posteriors
22:34 24.8Gb   66.7% Calc posteriors
22:35 24.8Gb   66.7% Calc posteriors
22:36 24.8Gb   66.8% Calc posteriors
22:37 24.8Gb   66.8% Calc posteriors
22:38 24.8Gb   66.8% Calc posteriors
22:39 24.9Gb   66.9% Calc posteriors
22:40 25.0Gb   66.9% Calc posteriors
22:41 25.0Gb   67.0% Calc posteriors
22:42 25.0Gb   67.0% Calc posteriors
22:43 25.1Gb   67.1% Calc posteriors
22:44 25.1Gb   67.1% Calc posteriors
22:45 25.1Gb   67.2% Calc posteriors
22:46 25.1Gb   67.2% Calc posteriors
22:47 25.1Gb   67.3% Calc posteriors
22:48 25.1Gb   67.3% Calc posteriors
22:49 25.1Gb   67.4% Calc posteriors
22:50 25.1Gb   67.4% Calc posteriors
22:51 25.1Gb   67.5% Calc posteriors
22:52 25.1Gb   67.5% Calc posteriors
22:53 25.1Gb   67.6% Calc posteriors
22:54 25.1Gb   67.6% Calc posteriors
22:55 25.1Gb   67.7% Calc posteriors
22:56 25.1Gb   67.7% Calc posteriors
22:57 25.3Gb   67.8% Calc posteriors
22:58 25.2Gb   67.8% Calc posteriors
22:59 25.2Gb   67.9% Calc posteriors
23:00 25.2Gb   67.9% Calc posteriors
23:01 25.2Gb   68.0% Calc posteriors
23:02 25.2Gb   68.0% Calc posteriors
23:03 25.2Gb   68.1% Calc posteriors
23:04 25.2Gb   68.1% Calc posteriors
23:05 25.2Gb   68.2% Calc posteriors
23:06 25.2Gb   68.2% Calc posteriors
23:07 25.2Gb   68.3% Calc posteriors
23:08 25.3Gb   68.3% Calc posteriors
23:09 25.3Gb   68.4% Calc posteriors
23:10 25.3Gb   68.5% Calc posteriors
23:11 25.4Gb   68.5% Calc posteriors
23:12 25.4Gb   68.6% Calc posteriors
23:13 25.4Gb   68.6% Calc posteriors
23:14 25.4Gb   68.7% Calc posteriors
23:15 25.4Gb   68.7% Calc posteriors
23:16 25.5Gb   68.8% Calc posteriors
23:17 25.5Gb   68.8% Calc posteriors
23:18 25.5Gb   68.9% Calc posteriors
23:19 25.5Gb   68.9% Calc posteriors
23:20 25.5Gb   69.0% Calc posteriors
23:21 25.5Gb   69.0% Calc posteriors
23:22 25.5Gb   69.1% Calc posteriors
23:23 25.5Gb   69.1% Calc posteriors
23:24 25.5Gb   69.2% Calc posteriors
23:25 25.5Gb   69.2% Calc posteriors
23:26 25.6Gb   69.3% Calc posteriors
23:27 25.6Gb   69.3% Calc posteriors
23:28 25.6Gb   69.4% Calc posteriors
23:29 25.6Gb   69.4% Calc posteriors
23:30 25.6Gb   69.5% Calc posteriors
23:31 25.6Gb   69.5% Calc posteriors
23:32 25.6Gb   69.6% Calc posteriors
23:33 25.6Gb   69.6% Calc posteriors
23:34 25.6Gb   69.7% Calc posteriors
23:35 25.8Gb   69.7% Calc posteriors
23:36 25.8Gb   69.8% Calc posteriors
23:37 25.8Gb   69.8% Calc posteriors
23:38 25.8Gb   69.9% Calc posteriors
23:39 25.8Gb   69.9% Calc posteriors
23:40 25.8Gb   70.0% Calc posteriors
23:41 25.8Gb   70.0% Calc posteriors
23:42 25.8Gb   70.1% Calc posteriors
23:43 25.9Gb   70.1% Calc posteriors
23:44 26.1Gb   70.2% Calc posteriors
23:45 26.1Gb   70.2% Calc posteriors
23:46 26.1Gb   70.3% Calc posteriors
23:47 26.1Gb   70.3% Calc posteriors
23:48 26.1Gb   70.4% Calc posteriors
23:49 26.1Gb   70.4% Calc posteriors
23:50 26.1Gb   70.5% Calc posteriors
23:51 26.1Gb   70.5% Calc posteriors
23:52 26.2Gb   70.6% Calc posteriors
23:53 26.2Gb   70.6% Calc posteriors
23:54 26.2Gb   70.7% Calc posteriors
23:55 26.3Gb   70.7% Calc posteriors
23:56 26.4Gb   70.8% Calc posteriors
23:57 26.4Gb   70.8% Calc posteriors
23:58 26.4Gb   70.9% Calc posteriors
23:59 26.4Gb   70.9% Calc posteriors
24:00 26.4Gb   71.0% Calc posteriors
24:01 26.4Gb   71.0% Calc posteriors
24:02 26.4Gb   71.1% Calc posteriors
24:03 26.4Gb   71.1% Calc posteriors
24:04 26.4Gb   71.2% Calc posteriors
24:05 26.4Gb   71.2% Calc posteriors
24:06 26.4Gb   71.3% Calc posteriors
24:07 26.4Gb   71.3% Calc posteriors
24:08 26.4Gb   71.4% Calc posteriors
24:09 26.4Gb   71.4% Calc posteriors
24:10 26.4Gb   71.5% Calc posteriors
24:11 26.4Gb   71.5% Calc posteriors
24:12 26.4Gb   71.6% Calc posteriors
24:13 26.5Gb   71.6% Calc posteriors
24:14 26.5Gb   71.7% Calc posteriors
24:15 26.5Gb   71.7% Calc posteriors
24:16 26.5Gb   71.8% Calc posteriors
24:17 26.5Gb   71.8% Calc posteriors
24:18 26.5Gb   71.9% Calc posteriors
24:19 26.5Gb   71.9% Calc posteriors
24:20 26.5Gb   72.0% Calc posteriors
24:21 26.5Gb   72.0% Calc posteriors
24:22 26.5Gb   72.1% Calc posteriors
24:23 26.7Gb   72.1% Calc posteriors
24:24 26.7Gb   72.2% Calc posteriors
24:25 26.7Gb   72.2% Calc posteriors
24:26 26.7Gb   72.3% Calc posteriors
24:27 26.8Gb   72.3% Calc posteriors
24:28 26.8Gb   72.4% Calc posteriors
24:29 26.8Gb   72.4% Calc posteriors
24:30 26.8Gb   72.5% Calc posteriors
24:31 26.8Gb   72.6% Calc posteriors
24:32 26.8Gb   72.6% Calc posteriors
24:33 26.8Gb   72.7% Calc posteriors
24:34 26.9Gb   72.7% Calc posteriors
24:35 26.9Gb   72.8% Calc posteriors
24:36 26.9Gb   72.8% Calc posteriors
24:37 26.9Gb   72.9% Calc posteriors
24:38 26.9Gb   72.9% Calc posteriors
24:39 26.9Gb   73.0% Calc posteriors
24:40 26.9Gb   73.0% Calc posteriors
24:41 27.0Gb   73.1% Calc posteriors
24:42 27.0Gb   73.1% Calc posteriors
24:43 27.0Gb   73.2% Calc posteriors
24:44 27.0Gb   73.2% Calc posteriors
24:45 27.0Gb   73.3% Calc posteriors
24:46 27.0Gb   73.3% Calc posteriors
24:47 27.0Gb   73.4% Calc posteriors
24:48 27.0Gb   73.4% Calc posteriors
24:49 27.2Gb   73.5% Calc posteriors
24:50 27.1Gb   73.5% Calc posteriors
24:51 27.1Gb   73.6% Calc posteriors
24:52 27.1Gb   73.6% Calc posteriors
24:53 27.2Gb   73.7% Calc posteriors
24:54 27.2Gb   73.7% Calc posteriors
24:55 27.2Gb   73.8% Calc posteriors
24:56 27.2Gb   73.8% Calc posteriors
24:57 27.2Gb   73.9% Calc posteriors
24:58 27.2Gb   73.9% Calc posteriors
24:59 27.2Gb   74.0% Calc posteriors
25:00 27.3Gb   74.0% Calc posteriors
25:01 27.3Gb   74.1% Calc posteriors
25:02 27.3Gb   74.1% Calc posteriors
25:03 27.4Gb   74.2% Calc posteriors
25:04 27.4Gb   74.2% Calc posteriors
25:05 27.5Gb   74.3% Calc posteriors
25:06 27.5Gb   74.3% Calc posteriors
25:07 27.5Gb   74.4% Calc posteriors
25:08 27.5Gb   74.4% Calc posteriors
25:09 27.5Gb   74.5% Calc posteriors
25:10 27.5Gb   74.5% Calc posteriors
25:11 27.5Gb   74.6% Calc posteriors
25:12 27.6Gb   74.6% Calc posteriors
25:13 27.6Gb   74.7% Calc posteriors
25:14 27.6Gb   74.7% Calc posteriors
25:15 27.7Gb   74.8% Calc posteriors
25:16 27.7Gb   74.8% Calc posteriors
25:17 27.7Gb   74.9% Calc posteriors
25:18 27.7Gb   74.9% Calc posteriors
25:19 27.7Gb   75.0% Calc posteriors
25:20 27.7Gb   75.0% Calc posteriors
25:21 27.7Gb   75.1% Calc posteriors
25:22 27.7Gb   75.1% Calc posteriors
25:23 27.7Gb   75.2% Calc posteriors
25:24 27.8Gb   75.2% Calc posteriors
25:25 27.8Gb   75.3% Calc posteriors
25:26 27.8Gb   75.3% Calc posteriors
25:27 27.8Gb   75.4% Calc posteriors
25:28 27.8Gb   75.4% Calc posteriors
25:29 27.8Gb   75.5% Calc posteriors
25:30 27.8Gb   75.6% Calc posteriors
25:31 27.9Gb   75.6% Calc posteriors
25:32 27.9Gb   75.7% Calc posteriors
25:33 27.9Gb   75.7% Calc posteriors
25:34 27.9Gb   75.8% Calc posteriors
25:35 27.9Gb   75.8% Calc posteriors
25:36 27.9Gb   75.9% Calc posteriors
25:37 27.9Gb   75.9% Calc posteriors
25:38 27.9Gb   76.0% Calc posteriors
25:39 28.0Gb   76.0% Calc posteriors
25:40 28.0Gb   76.1% Calc posteriors
25:41 28.0Gb   76.1% Calc posteriors
25:42 28.0Gb   76.2% Calc posteriors
25:43 28.1Gb   76.2% Calc posteriors
25:44 28.1Gb   76.3% Calc posteriors
25:45 28.1Gb   76.3% Calc posteriors
25:46 28.2Gb   76.4% Calc posteriors
25:47 28.2Gb   76.4% Calc posteriors
25:48 28.2Gb   76.5% Calc posteriors
25:49 28.2Gb   76.5% Calc posteriors
25:50 28.2Gb   76.6% Calc posteriors
25:51 28.3Gb   76.6% Calc posteriors
25:52 28.3Gb   76.7% Calc posteriors
25:53 28.3Gb   76.8% Calc posteriors
25:54 28.3Gb   76.8% Calc posteriors
25:55 28.4Gb   76.9% Calc posteriors
25:56 28.4Gb   76.9% Calc posteriors
25:57 28.4Gb   77.0% Calc posteriors
25:58 28.4Gb   77.0% Calc posteriors
25:59 28.4Gb   77.1% Calc posteriors
26:00 28.5Gb   77.1% Calc posteriors
26:01 28.5Gb   77.2% Calc posteriors
26:02 28.5Gb   77.2% Calc posteriors
26:03 28.5Gb   77.3% Calc posteriors
26:04 28.5Gb   77.3% Calc posteriors
26:05 28.5Gb   77.4% Calc posteriors
26:06 28.5Gb   77.4% Calc posteriors
26:07 28.5Gb   77.5% Calc posteriors
26:08 28.5Gb   77.5% Calc posteriors
26:09 28.6Gb   77.6% Calc posteriors
26:10 28.6Gb   77.7% Calc posteriors
26:11 28.6Gb   77.7% Calc posteriors
26:12 28.6Gb   77.8% Calc posteriors
26:13 28.6Gb   77.8% Calc posteriors
26:14 28.7Gb   77.9% Calc posteriors
26:15 28.7Gb   77.9% Calc posteriors
26:16 28.7Gb   78.0% Calc posteriors
26:17 28.7Gb   78.0% Calc posteriors
26:18 28.8Gb   78.1% Calc posteriors
26:19 28.8Gb   78.1% Calc posteriors
26:20 28.8Gb   78.2% Calc posteriors
26:21 28.8Gb   78.3% Calc posteriors
26:22 28.9Gb   78.3% Calc posteriors
26:23 28.9Gb   78.4% Calc posteriors
26:24 28.9Gb   78.4% Calc posteriors
26:25 28.9Gb   78.5% Calc posteriors
26:26 28.9Gb   78.5% Calc posteriors
26:27 28.9Gb   78.6% Calc posteriors
26:28 29.0Gb   78.6% Calc posteriors
26:29 29.0Gb   78.7% Calc posteriors
26:30 29.0Gb   78.7% Calc posteriors
26:31 29.0Gb   78.8% Calc posteriors
26:32 29.0Gb   78.8% Calc posteriors
26:33 29.0Gb   78.9% Calc posteriors
26:34 29.0Gb   78.9% Calc posteriors
26:35 29.1Gb   79.0% Calc posteriors
26:36 29.1Gb   79.0% Calc posteriors
26:37 29.1Gb   79.1% Calc posteriors
26:38 29.1Gb   79.1% Calc posteriors
26:39 29.1Gb   79.2% Calc posteriors
26:40 29.1Gb   79.2% Calc posteriors
26:41 29.1Gb   79.3% Calc posteriors
26:42 29.1Gb   79.3% Calc posteriors
26:43 29.1Gb   79.4% Calc posteriors
26:44 29.1Gb   79.4% Calc posteriors
26:45 29.1Gb   79.5% Calc posteriors
26:46 29.2Gb   79.5% Calc posteriors
26:47 29.2Gb   79.6% Calc posteriors
26:48 29.3Gb   79.6% Calc posteriors
26:49 29.3Gb   79.7% Calc posteriors
26:50 29.3Gb   79.7% Calc posteriors
26:51 29.3Gb   79.8% Calc posteriors
26:52 29.3Gb   79.8% Calc posteriors
26:53 29.3Gb   79.9% Calc posteriors
26:54 29.3Gb   79.9% Calc posteriors
26:55 29.3Gb   80.0% Calc posteriors
26:56 29.3Gb   80.0% Calc posteriors
26:57 29.3Gb   80.1% Calc posteriors
26:58 29.3Gb   80.1% Calc posteriors
26:59 29.3Gb   80.2% Calc posteriors
27:00 29.4Gb   80.2% Calc posteriors
27:01 29.4Gb   80.3% Calc posteriors
27:02 29.5Gb   80.3% Calc posteriors
27:03 29.5Gb   80.4% Calc posteriors
27:04 29.5Gb   80.4% Calc posteriors
27:05 29.6Gb   80.5% Calc posteriors
27:06 29.6Gb   80.5% Calc posteriors
27:07 29.8Gb   80.6% Calc posteriors
27:08 29.8Gb   80.6% Calc posteriors
27:09 29.8Gb   80.7% Calc posteriors
27:10 29.8Gb   80.7% Calc posteriors
27:11 29.8Gb   80.8% Calc posteriors
27:12 29.8Gb   80.8% Calc posteriors
27:13 29.8Gb   80.9% Calc posteriors
27:14 29.8Gb   80.9% Calc posteriors
27:15 29.8Gb   81.0% Calc posteriors
27:16 29.8Gb   81.0% Calc posteriors
27:17 29.8Gb   81.1% Calc posteriors
27:18 29.9Gb   81.1% Calc posteriors
27:19 29.9Gb   81.2% Calc posteriors
27:20 29.9Gb   81.2% Calc posteriors
27:21 29.9Gb   81.3% Calc posteriors
27:22 29.9Gb   81.3% Calc posteriors
27:23 29.9Gb   81.3% Calc posteriors
27:24 29.9Gb   81.4% Calc posteriors
27:25 29.9Gb   81.4% Calc posteriors
27:26 29.9Gb   81.5% Calc posteriors
27:27 29.9Gb   81.5% Calc posteriors
27:28 30.0Gb   81.6% Calc posteriors
27:29 30.0Gb   81.6% Calc posteriors
27:30 30.0Gb   81.7% Calc posteriors
27:31 30.0Gb   81.7% Calc posteriors
27:32 30.0Gb   81.8% Calc posteriors
27:33 30.0Gb   81.8% Calc posteriors
27:34 30.0Gb   81.9% Calc posteriors
27:35 30.0Gb   81.9% Calc posteriors
27:36 30.0Gb   82.0% Calc posteriors
27:37 30.0Gb   82.0% Calc posteriors
27:38 30.1Gb   82.1% Calc posteriors
27:39 30.1Gb   82.1% Calc posteriors
27:40 30.1Gb   82.2% Calc posteriors
27:41 30.2Gb   82.2% Calc posteriors
27:42 30.2Gb   82.3% Calc posteriors
27:43 30.2Gb   82.3% Calc posteriors
27:44 30.2Gb   82.4% Calc posteriors
27:45 30.2Gb   82.4% Calc posteriors
27:46 30.2Gb   82.5% Calc posteriors
27:47 30.2Gb   82.5% Calc posteriors
27:48 30.3Gb   82.6% Calc posteriors
27:49 30.3Gb   82.6% Calc posteriors
27:50 30.3Gb   82.7% Calc posteriors
27:51 30.3Gb   82.7% Calc posteriors
27:52 30.3Gb   82.7% Calc posteriors
27:53 30.3Gb   82.8% Calc posteriors
27:54 30.3Gb   82.8% Calc posteriors
27:55 30.3Gb   82.9% Calc posteriors
27:56 30.3Gb   82.9% Calc posteriors
27:57 30.4Gb   83.0% Calc posteriors
27:58 30.5Gb   83.0% Calc posteriors
27:59 30.5Gb   83.1% Calc posteriors
28:00 30.5Gb   83.1% Calc posteriors
28:01 30.5Gb   83.2% Calc posteriors
28:02 30.5Gb   83.2% Calc posteriors
28:03 30.5Gb   83.3% Calc posteriors
28:04 30.5Gb   83.3% Calc posteriors
28:05 30.6Gb   83.4% Calc posteriors
28:06 30.6Gb   83.4% Calc posteriors
28:07 30.6Gb   83.5% Calc posteriors
28:08 30.6Gb   83.5% Calc posteriors
28:09 30.6Gb   83.6% Calc posteriors
28:10 30.6Gb   83.6% Calc posteriors
28:11 30.6Gb   83.7% Calc posteriors
28:12 30.6Gb   83.7% Calc posteriors
28:13 30.6Gb   83.8% Calc posteriors
28:14 30.6Gb   83.8% Calc posteriors
28:15 30.6Gb   83.9% Calc posteriors
28:16 30.6Gb   83.9% Calc posteriors
28:17 30.6Gb   84.0% Calc posteriors
28:18 30.6Gb   84.0% Calc posteriors
28:19 30.6Gb   84.1% Calc posteriors
28:20 30.8Gb   84.1% Calc posteriors
28:21 30.8Gb   84.2% Calc posteriors
28:22 30.9Gb   84.2% Calc posteriors
28:23 31.0Gb   84.2% Calc posteriors
28:24 31.0Gb   84.3% Calc posteriors
28:25 31.0Gb   84.3% Calc posteriors
28:26 31.0Gb   84.4% Calc posteriors
28:27 31.0Gb   84.4% Calc posteriors
28:28 31.2Gb   84.5% Calc posteriors
28:29 31.2Gb   84.5% Calc posteriors
28:30 31.2Gb   84.6% Calc posteriors
28:31 31.2Gb   84.6% Calc posteriors
28:32 31.2Gb   84.7% Calc posteriors
28:33 31.2Gb   84.7% Calc posteriors
28:34 31.2Gb   84.8% Calc posteriors
28:35 31.2Gb   84.8% Calc posteriors
28:36 31.2Gb   84.9% Calc posteriors
28:37 31.2Gb   84.9% Calc posteriors
28:38 31.2Gb   85.0% Calc posteriors
28:39 31.2Gb   85.0% Calc posteriors
28:40 31.2Gb   85.1% Calc posteriors
28:41 31.2Gb   85.1% Calc posteriors
28:42 31.2Gb   85.2% Calc posteriors
28:43 31.2Gb   85.2% Calc posteriors
28:44 31.2Gb   85.3% Calc posteriors
28:45 31.2Gb   85.3% Calc posteriors
28:46 31.2Gb   85.4% Calc posteriors
28:47 31.2Gb   85.4% Calc posteriors
28:48 31.3Gb   85.4% Calc posteriors
28:49 31.3Gb   85.5% Calc posteriors
28:50 31.3Gb   85.5% Calc posteriors
28:51 31.3Gb   85.6% Calc posteriors
28:52 31.4Gb   85.6% Calc posteriors
28:53 31.4Gb   85.7% Calc posteriors
28:54 31.4Gb   85.7% Calc posteriors
28:55 31.4Gb   85.8% Calc posteriors
28:56 31.4Gb   85.8% Calc posteriors
28:57 31.5Gb   85.9% Calc posteriors
28:58 31.5Gb   85.9% Calc posteriors
28:59 31.5Gb   86.0% Calc posteriors
29:00 31.5Gb   86.0% Calc posteriors
29:01 31.5Gb   86.1% Calc posteriors
29:02 31.5Gb   86.1% Calc posteriors
29:03 31.5Gb   86.1% Calc posteriors
29:04 31.5Gb   86.2% Calc posteriors
29:05 31.5Gb   86.2% Calc posteriors
29:06 31.5Gb   86.3% Calc posteriors
29:07 31.5Gb   86.3% Calc posteriors
29:08 31.6Gb   86.4% Calc posteriors
29:09 31.7Gb   86.4% Calc posteriors
29:10 31.7Gb   86.5% Calc posteriors
29:11 31.7Gb   86.5% Calc posteriors
29:12 31.8Gb   86.6% Calc posteriors
29:13 31.8Gb   86.6% Calc posteriors
29:14 31.8Gb   86.7% Calc posteriors
29:15 31.8Gb   86.7% Calc posteriors
29:16 31.8Gb   86.7% Calc posteriors
29:17 31.8Gb   86.8% Calc posteriors
29:18 31.8Gb   86.8% Calc posteriors
29:19 31.8Gb   86.9% Calc posteriors
29:20 31.8Gb   86.9% Calc posteriors
29:21 31.8Gb   87.0% Calc posteriors
29:22 31.8Gb   87.0% Calc posteriors
29:23 31.8Gb   87.1% Calc posteriors
29:24 31.8Gb   87.1% Calc posteriors
29:25 31.9Gb   87.2% Calc posteriors
29:26 31.9Gb   87.2% Calc posteriors
29:27 31.9Gb   87.3% Calc posteriors
29:28 31.9Gb   87.3% Calc posteriors
29:29 31.9Gb   87.4% Calc posteriors
29:30 31.9Gb   87.4% Calc posteriors
29:31 31.9Gb   87.5% Calc posteriors
29:32 31.9Gb   87.5% Calc posteriors
29:33 31.9Gb   87.6% Calc posteriors
29:34 31.9Gb   87.6% Calc posteriors
29:35 31.9Gb   87.6% Calc posteriors
29:36 32.0Gb   87.7% Calc posteriors
29:37 32.0Gb   87.7% Calc posteriors
29:38 32.1Gb   87.8% Calc posteriors
29:39 32.1Gb   87.8% Calc posteriors
29:40 32.2Gb   87.9% Calc posteriors
29:41 32.2Gb   87.9% Calc posteriors
29:42 32.3Gb   88.0% Calc posteriors
29:43 32.3Gb   88.0% Calc posteriors
29:44 32.3Gb   88.1% Calc posteriors
29:45 32.3Gb   88.1% Calc posteriors
29:46 32.3Gb   88.2% Calc posteriors
29:47 32.4Gb   88.2% Calc posteriors
29:48 32.4Gb   88.3% Calc posteriors
29:49 32.4Gb   88.3% Calc posteriors
29:50 32.4Gb   88.4% Calc posteriors
29:51 32.4Gb   88.4% Calc posteriors
29:52 32.4Gb   88.5% Calc posteriors
29:53 32.4Gb   88.5% Calc posteriors
29:54 32.4Gb   88.6% Calc posteriors
29:55 32.4Gb   88.6% Calc posteriors
29:56 32.4Gb   88.7% Calc posteriors
29:57 32.5Gb   88.7% Calc posteriors
29:58 32.5Gb   88.7% Calc posteriors
29:59 32.5Gb   88.8% Calc posteriors
30:00 32.5Gb   88.8% Calc posteriors
